author_id_source,author_name_source,macroarea_source,author_id_target,author_name_target,macroarea_target,same_macroarea,edge_betweenness
23093915800,Cuperschmid E.M.,Computer Science,59009106900,Neves I.,Computer Science,True,1.0
23094421100,Hoffmann D.,Biology,23388190500,Dambolena J.S.,Biology,True,1.0
23095191800,Maluta R.P.,Medicine and Health,6507657784,de Ávila F.A.,Medicine and Health,True,1.0
23095191800,Maluta R.P.,Medicine and Health,54945095200,Borges C.A.,Medicine and Health,True,1.0
23095191800,Maluta R.P.,Medicine and Health,54944566200,Beraldo L.G.,Medicine and Health,True,1.0
23095191800,Maluta R.P.,Medicine and Health,24472573400,Cardozo M.V.,Medicine and Health,True,1.0
23095240000,Rosado B.H.P.,Biology,6507799089,Oliveras I.,Biology,True,1.0
23095240000,Rosado B.H.P.,Biology,57189504471,Matos I.S.,Biology,True,1.0
23095240000,Rosado B.H.P.,Biology,56046985600,Eller C.B.,Biology,True,1.0
23096118100,Vinueza N.R.,Tie: Biology | Chemistry | Medicine and Health,59725860400,Groto Militão G.F.,Tie: Biology | Chemistry | Medicine and Health,True,1.0
23096118100,Vinueza N.R.,Tie: Biology | Chemistry | Medicine and Health,57203832935,Albuquerque A.F.d.,Tie: Biology | Chemistry | Medicine and Health,True,1.0
23096428900,Veiga D.F.T.,Biology,7103212992,Banchereau J.,Biology,True,1.0
23096428900,Veiga D.F.T.,Biology,56442738000,Nesta A.,Biology,True,1.0
23096428900,Veiga D.F.T.,Biology,36138609700,Beck C.R.,Biology,True,1.0
23096995900,Evangelisti M.,Medicine and Health,7201668507,Villa M.P.,Medicine and Health,True,1.0
23097279000,Capriles V.D.,Chemistry,57205364688,Aguiar E.V.d.,Chemistry,True,1.0
23097578900,Gonzalez-Lima M.D.,Tie: Computer Science | Mathematics and Statistics,55962663700,Oliveira D.E.,Tie: Computer Science | Mathematics and Statistics,True,1.0
23097679000,Filho D.L.G.,Computer Science,58959208200,Palumbi M.,Computer Science,True,1.0
23097679000,Filho D.L.G.,Computer Science,57192410089,Budroni A.,Computer Science,True,1.0
23097679000,Filho D.L.G.,Computer Science,55860816600,Bettaieb S.,Computer Science,True,1.0
23097718500,Heinrich K.M.,Medicine and Health,59755148000,Diniz Campos F.A.,Medicine and Health,True,1.0
23097718500,Heinrich K.M.,Medicine and Health,59001832100,Magraner J.M.,Medicine and Health,True,1.0
23098161500,Picciani P.H.S.,Tie: Biology | Physics,9741098700,Michel R.C.,Tie: Biology | Physics,True,1.0
23098161500,Picciani P.H.S.,Tie: Biology | Physics,58171291100,Olimpio Q.G.,Tie: Biology | Physics,True,1.0
23100240800,Karas E.W.,Tie: Computer Science | Mathematics and Statistics | Other/Unclassified,59914506500,Rosa M.d.,Tie: Computer Science | Mathematics and Statistics | Other/Unclassified,True,1.0
23101025100,Pitassi L.H.U.,Medicine and Health,58197801800,Jordão J.M.,Medicine and Health,True,1.0
23102200100,Avelar W.M.,Medicine and Health,57215592478,Rein L.C.D.S.,Medicine and Health,True,1.0
23102200100,Avelar W.M.,Medicine and Health,35202276600,Siqueira D.E.D.,Medicine and Health,True,1.0
23105175000,Almeida-Lopes L.,Medicine and Health,57661091600,Jacinto G.S.,Medicine and Health,True,1.0
23105175000,Almeida-Lopes L.,Medicine and Health,57197078027,Mancini M.W.,Medicine and Health,True,1.0
23105175000,Almeida-Lopes L.,Medicine and Health,55851403100,Tsukamoto J.,Medicine and Health,True,1.0
23105434200,D’Souza-Li L.,Medicine and Health,57431746300,Cordeiro Silva L.M.,Medicine and Health,True,1.0
23105434200,D’Souza-Li L.,Medicine and Health,57426413600,Andrade E.P.,Medicine and Health,True,1.0
23105434200,D’Souza-Li L.,Medicine and Health,57426388800,Souza L.M.,Medicine and Health,True,1.0
23109248800,Nabeshima E.H.,Chemistry,60136462400,Camillo G.H.T.d.A.,Chemistry,True,1.0
23111092200,Landucci G.,Engineering,57221669902,Casson Moreno V.,Engineering,True,1.0
23111163500,Marshall B.,Geosciences,23972644600,Costanzo C.P.,Geosciences,True,1.0
23111376400,Silva A.C.,Geosciences,57218290724,Costa C.R.,Geosciences,True,1.0
23111376400,Silva A.C.,Geosciences,57195927787,Machado D.O.B.F.,Geosciences,True,1.0
23111376400,Silva A.C.,Geosciences,56019936600,Chueng K.F.,Geosciences,True,1.0
23111376400,Silva A.C.,Geosciences,36165424600,Coe H.H.G.,Geosciences,True,1.0
23112105500,Zanotti A.P.,Biology,58348882100,de Lima Silva Bezerra L.M.,Biology,True,1.0
23112105500,Zanotti A.P.,Biology,55990345900,Abrahão C.,Biology,True,1.0
23134354400,Baldovino Medrano V.G.,Chemistry,7406129206,García J.J.,Chemistry,True,1.0
23134657700,Bouazizi I.,Computer Science,8897951100,Kolan P.,Computer Science,True,1.0
23134657700,Bouazizi I.,Computer Science,56060694500,Afzal S.,Computer Science,True,1.0
23134657700,Bouazizi I.,Computer Science,25655637100,Testoni V.,Computer Science,True,1.0
23135081800,Lima A.F.,Engineering,57224647296,Melo A.T.,Engineering,True,1.0
23135081800,Lima A.F.,Engineering,56955542100,Mercena S.G.,Engineering,True,1.0
23135180000,Nardocci A.C.,Geosciences,57478876900,Malta J.F.,Geosciences,True,1.0
23135180000,Nardocci A.C.,Geosciences,23767435400,Razzolini M.T.P.,Geosciences,True,1.0
23135674700,Varum H.,Engineering,57448526300,Melo J.,Engineering,True,1.0
23393025100,Miranda H.L.,Medicine and Health,55071376800,Jerônimo D.P.,Medicine and Health,True,1.0
23393025100,Miranda H.L.,Medicine and Health,35480253800,Ribeiro W.,Medicine and Health,True,1.0
23393025100,Miranda H.L.,Medicine and Health,34876533100,de Souza R.A.,Medicine and Health,True,1.0
23393753400,Tavoletti E.,Economics and Business,57211214509,Dong L.,Economics and Business,True,1.0
23393753400,Tavoletti E.,Economics and Business,35077310500,Taras V.,Economics and Business,True,1.0
23393791400,Shimada A.,Medicine and Health,56399684300,Kumar A.,Medicine and Health,True,1.0
23393791400,Shimada A.,Medicine and Health,24485630400,Schimmel M.,Medicine and Health,True,1.0
23396027700,Cyrino A.P.,Social Sciences,6603021681,Schraiber L.B.,Social Sciences,True,1.0
23397283100,Kijo-Kleczkowska A.,Physics,7103349980,Nowak W.,Physics,True,1.0
23397283100,Kijo-Kleczkowska A.,Physics,25646504100,Krzywanski J.,Physics,True,1.0
23397640200,Peixoto M.L.M.I.,Computer Science,55320352000,Genez T.A.L.,Computer Science,True,1.0
23397677800,Pasti R.,Geosciences,57189348647,Politi A.A.,Geosciences,True,1.0
23397842300,Papa J.P.,Computer Science,36008310900,Afonso L.C.S.,Computer Science,True,1.0
23397940000,Moreno M.M.T.,Geosciences,8625886800,Christofoletti S.R.,Geosciences,True,1.0
23398378300,Staff A.C.,Medicine and Health,7003575856,Dechend R.,Medicine and Health,True,1.0
23398378300,Staff A.C.,Medicine and Health,57192958067,Jacobsen D.P.,Medicine and Health,True,1.0
23398378300,Staff A.C.,Medicine and Health,26668036600,Sugulle M.,Medicine and Health,True,1.0
23398696200,Tecchio M.A.,Biology,57203138026,da Silva M.J.R.,Biology,True,1.0
23398835200,Rezende A.A.,Geosciences,57200449043,Giles A.L.,Geosciences,True,1.0
23398835200,Rezende A.A.,Geosciences,55697383100,Cavassan O.,Geosciences,True,1.0
23398835200,Rezende A.A.,Geosciences,36661621800,Weiser V.d.L.,Geosciences,True,1.0
23466210100,Dasgupta S.,Geosciences,58097779200,Guareschi E.,Geosciences,True,1.0
23466210100,Dasgupta S.,Geosciences,56362599300,Schmidt-Neto H.,Geosciences,True,1.0
23466210100,Dasgupta S.,Geosciences,36144154400,Horodyski R.S.,Geosciences,True,1.0
23472050500,Aran I.,Biology,7003654696,Lopez-Escamez J.A.,Biology,True,1.0
23472050500,Aran I.,Biology,59904096900,Bianco-Bortoletto G.,Biology,True,1.0
23472050500,Aran I.,Biology,59334127400,Cruz-Granados P.,Biology,True,1.0
23472050500,Aran I.,Biology,57218294049,Rivero de Jesus V.,Biology,True,1.0
23473186600,Gusmão R.J.,Medicine and Health,8231800600,Berretin-Felix G.,Medicine and Health,True,1.0
23473186600,Gusmão R.J.,Medicine and Health,6507667633,Marchesan I.Q.,Medicine and Health,True,1.0
23473186600,Gusmão R.J.,Medicine and Health,56370725300,Martinelli R.L.C.,Medicine and Health,True,1.0
23476361200,Cirilo E.J.R.,Computer Science,57843254300,Valente F.R.,Computer Science,True,1.0
23476402500,Pignaton de Freitas E.,Computer Science,58154433100,Henrique Morgan Pereira P.,Computer Science,True,1.0
23476402500,Pignaton de Freitas E.,Computer Science,57195420916,Pasandideh F.,Computer Science,True,1.0
23477524200,Kuz'min A.M.,Mathematics and Statistics,59696526800,Ferreira dos Santos I.,Mathematics and Statistics,True,1.0
23479499300,de Macedo E.S.,Geosciences,55821433700,de Almeida R.Z.H.,Geosciences,True,1.0
23480100400,Pascoal V.D.B.,Medicine and Health,57219201636,Charret T.S.,Medicine and Health,True,1.0
23480100400,Pascoal V.D.B.,Medicine and Health,57218268530,Pereira M.T.M.,Medicine and Health,True,1.0
23480200500,Mattos F.L.,Economics and Business,59938891100,Silva R.M.,Economics and Business,True,1.0
23480200500,Mattos F.L.,Economics and Business,57214712018,Júnior J.C.C.,Economics and Business,True,1.0
23482604700,Tambarussi E.V.,Biology,59162136100,Moraes Silvestre M.A.d.,Biology,True,1.0
23482604700,Tambarussi E.V.,Biology,59159874600,Monteiro Siqueira M.V.B.,Biology,True,1.0
23484164300,Bezerra J.F.R.,Geosciences,57813545600,Dos Santos J.d.R.C.,Geosciences,True,1.0
23484164300,Bezerra J.F.R.,Geosciences,57812169000,de Moraes M.S.,Geosciences,True,1.0
23484164300,Bezerra J.F.R.,Geosciences,57221779604,Almeida J.L.,Geosciences,True,1.0
23484164300,Bezerra J.F.R.,Geosciences,55788031100,Lisboa G.S.,Geosciences,True,1.0
23486177400,Miranda L.,Medicine and Health,60133549700,Rover B.d.O.,Medicine and Health,True,1.0
23486177400,Miranda L.,Medicine and Health,60133293700,Salgado J.D.,Medicine and Health,True,1.0
23489349500,Lara L.A.S.,Medicine and Health,58525109700,da Silva J.,Medicine and Health,True,1.0
23489349500,Lara L.A.S.,Medicine and Health,57193574797,da Silva T.D.A.,Medicine and Health,True,1.0
23489349500,Lara L.A.S.,Medicine and Health,25521309700,Crippa J.A.d.S.,Medicine and Health,True,1.0
23489512700,Medeiros R.A.,Chemistry,57752761100,Sanches A.M.,Chemistry,True,1.0
23489512700,Medeiros R.A.,Chemistry,57752461300,C. Prete M.,Chemistry,True,1.0
23489512700,Medeiros R.A.,Chemistry,55579273800,Matos R.,Chemistry,True,1.0
23490069100,Pabst M.,Undefined,58092109200,Soares Rodrigues C.I.,Undefined,True,1.0
23490069100,Pabst M.,Undefined,57200070493,den Ridder M.,Undefined,True,1.0
23490443300,Viegas M.C.,Chemistry,57612856500,Benassi M.T.,Chemistry,True,1.0
23490443300,Viegas M.C.,Chemistry,57371835200,Acre L.B.,Chemistry,True,1.0
23490443300,Viegas M.C.,Chemistry,56372344700,Böger B.R.,Chemistry,True,1.0
23491677700,Alcântara E.,Medicine and Health,57195279135,Coimbra K.T.O.,Medicine and Health,True,1.0
23492144200,El Bitar Z.,Physics,56543340000,Seif E.,Physics,True,1.0
23495310400,da Silva M.R.F.,Tie: Medicine and Health | Social Sciences,57214878237,Dantas M.d.A.,Tie: Medicine and Health | Social Sciences,True,1.0
23495310400,da Silva M.R.F.,Tie: Medicine and Health | Social Sciences,55315551100,de Lima R.F.,Tie: Medicine and Health | Social Sciences,True,1.0
23495310400,da Silva M.R.F.,Tie: Medicine and Health | Social Sciences,55314524200,Dantas V.L.d.A.,Tie: Medicine and Health | Social Sciences,True,1.0
23501300000,de Almeida K.,Medicine and Health,59674999500,Leone A.C.,Medicine and Health,True,1.0
23501300000,de Almeida K.,Medicine and Health,58550700500,Calil D.B.,Medicine and Health,True,1.0
23501300000,de Almeida K.,Medicine and Health,57130830900,Danieli F.,Medicine and Health,True,1.0
23567387400,Xiao P.,Engineering,60555445900,Vicentine G.F.,Engineering,True,1.0
23568610200,Santos D.Q.,Chemistry,58199837800,Santana F.B.d.,Chemistry,True,1.0
23568610200,Santos D.Q.,Chemistry,57192248187,Máquina A.D.V.,Chemistry,True,1.0
23568610200,Santos D.Q.,Chemistry,57133084200,Sitoe B.V.,Chemistry,True,1.0
23569126400,Corredeira R.,Medicine and Health,60015023000,Vasconcelos B.,Medicine and Health,True,1.0
23569126400,Corredeira R.,Medicine and Health,35781621900,Bastos T.,Medicine and Health,True,1.0
23668026500,Lustosa L.P.,Medicine and Health,8511060000,Lourenço R.A.,Medicine and Health,True,1.0
23668026500,Lustosa L.P.,Medicine and Health,37062081800,Torres J.L.,Medicine and Health,True,1.0
23668231200,McPherson G.E.,Medicine and Health,57201642519,Blackwell J.,Medicine and Health,True,1.0
23669990100,de Arruda E.J.,Tie: Biology | Geosciences,58064605600,Abrão C.M.R.,Tie: Biology | Geosciences,True,1.0
23669990100,de Arruda E.J.,Tie: Biology | Geosciences,57217043583,Cassol C.J.,Tie: Biology | Geosciences,True,1.0
23669990100,de Arruda E.J.,Tie: Biology | Geosciences,36717493200,Alovisi A.M.T.,Tie: Biology | Geosciences,True,1.0
23669990100,de Arruda E.J.,Tie: Biology | Geosciences,35590033000,Lourente E.R.P.,Tie: Biology | Geosciences,True,1.0
23767435400,Razzolini M.T.P.,Geosciences,57478876900,Malta J.F.,Geosciences,True,1.0
23972487700,Elliott C.S.,Medicine and Health,57201774917,Kasman A.,Medicine and Health,True,1.0
23972487700,Elliott C.S.,Medicine and Health,36341421300,Stave C.,Medicine and Health,True,1.0
23973494300,Nava-Villalba M.,Medicine and Health,58059741300,Nava F.J.T.,Medicine and Health,True,1.0
23973494300,Nava-Villalba M.,Medicine and Health,57193110663,de Pauli Paglioni M.,Medicine and Health,True,1.0
23975301000,Almeida-Silva L.M.,Biology,7201568420,Ramirez M.J.,Biology,True,1.0
23975301000,Almeida-Silva L.M.,Biology,6507327267,Grismado C.J.,Biology,True,1.0
23977410900,Emídio E.S.,Chemistry,7102312903,Pupo Nogueira R.F.,Chemistry,True,1.0
23977410900,Emídio E.S.,Chemistry,57217825349,Costa-Serge N.d.M.,Chemistry,True,1.0
23977410900,Emídio E.S.,Chemistry,57212023885,Lima K.V.L.,Chemistry,True,1.0
23977504300,de Theije M.,Social Sciences,57204147862,Massaro L.,Social Sciences,True,1.0
23978370300,Luna A.H.B.,Medicine and Health,57008123800,da Silveira K.G.,Medicine and Health,True,1.0
23978906500,Zangirolani L.T.O.,Medicine and Health,57258942600,Pereira M.G.,Medicine and Health,True,1.0
23979136400,Ziemert N.,Chemistry,56884450800,Sehnal L.,Chemistry,True,1.0
23979136400,Ziemert N.,Chemistry,51261125600,Kralova S.,Chemistry,True,1.0
23979548400,Azevedo R.S.,Medicine and Health,6602361504,Takahama Junior A.,Medicine and Health,True,1.0
23979548400,Azevedo R.S.,Medicine and Health,57218996591,Moreira P.,Medicine and Health,True,1.0
23979657600,Cortez-Vega W.R.,Undefined,8961842800,Pinedo R.A.,Undefined,True,1.0
23979657600,Cortez-Vega W.R.,Undefined,57810635600,Vega-Herrera S.S.,Undefined,True,1.0
23979657600,Cortez-Vega W.R.,Undefined,55253650800,Pizato S.,Undefined,True,1.0
23980208800,Klüppel L.E.,Medicine and Health,7004069208,Stella J.P.,Medicine and Health,True,1.0
23980208800,Klüppel L.E.,Medicine and Health,59421866600,Nascimento F.F.A.O.,Medicine and Health,True,1.0
23980748200,Pinto J.P.,Philosophy and Humanities,59997940000,Krüger Dias A.L.,Philosophy and Humanities,True,1.0
23980748200,Pinto J.P.,Philosophy and Humanities,59997798500,Soares Silva C.F.,Philosophy and Humanities,True,1.0
23980748200,Pinto J.P.,Philosophy and Humanities,58163802800,Pereira Batista T.E.,Philosophy and Humanities,True,1.0
23981094600,Santamaria-Jr M.,Medicine and Health,57377246500,Araújo C.V.d.S.,Medicine and Health,True,1.0
23981156000,de Lima Montalvão S.A.,Biology,57196220509,Santos Duarte Lana J.F.,Biology,True,1.0
23981454200,Soares A.d.J.,Medicine and Health,57997035800,Monteiro-Netto R.d.C.,Medicine and Health,True,1.0
23981454200,Soares A.d.J.,Medicine and Health,57202498565,Arruda-Vasconcelos R.,Medicine and Health,True,1.0
23981658700,Shiroma E.,Social Sciences,60512372500,Mello G.M.C.,Social Sciences,True,1.0
23981658700,Shiroma E.,Social Sciences,57215957804,Catini C.,Social Sciences,True,1.0
23984290000,Baldauf C.,Geosciences,57217724309,Dias A.S.,Geosciences,True,1.0
23984290000,Baldauf C.,Geosciences,35067907600,Corrêa C.E.,Geosciences,True,1.0
23984504100,Modelli de Andrade L.G.,Medicine and Health,57383051000,Ernandes Neto M.,Medicine and Health,True,1.0
23984504100,Modelli de Andrade L.G.,Medicine and Health,54385718600,Nga H.S.,Medicine and Health,True,1.0
23984556200,Gonçales E.S.L.,Tie: Biology | Medicine and Health,57310887700,Sabino J.V.,Tie: Biology | Medicine and Health,True,1.0
23984788200,de Almeida E.B.,Geosciences,57755639500,Silva E.C.G.,Geosciences,True,1.0
23984788200,de Almeida E.B.,Geosciences,57190122636,da Silva A.N.F.,Geosciences,True,1.0
23984788200,de Almeida E.B.,Geosciences,35793943400,Santos V.d.J.,Geosciences,True,1.0
23985201700,Legendre D.F.,Biology,7005981844,Cardoso P.F.G.,Biology,True,1.0
23985201700,Legendre D.F.,Biology,42360929400,de Oliveira Braga K.A.,Biology,True,1.0
23985614600,Pittarello L.,Geosciences,7006292262,Koeberl C.,Geosciences,True,1.0
23985614600,Pittarello L.,Geosciences,57487328400,Epstein J.,Geosciences,True,1.0
23986284300,Tesser C.D.,Social Sciences,56901244900,Contatore O.A.,Social Sciences,True,1.0
23987084200,Alves-Araújo A.,Biology,57219393410,Nichio-Amaral R.,Biology,True,1.0
23987185000,Bronzi A.,Tie: Mathematics and Statistics | Other/Unclassified,57214187921,Guimarães R.,Tie: Mathematics and Statistics | Other/Unclassified,True,1.0
23987185000,Bronzi A.,Tie: Mathematics and Statistics | Other/Unclassified,57160290300,Mondaini C.,Tie: Mathematics and Statistics | Other/Unclassified,True,1.0
23990030300,Castro H.C.,Biology,8422852000,Barreto M.L.,Biology,True,1.0
23990030300,Castro H.C.,Biology,58483106000,Pedro D.A.,Biology,True,1.0
23991001200,Marquezino F.,Computer Science,7004468729,Portugal R.,Computer Science,True,1.0
23993490100,Barbosa A.N.,Tie: Mathematics and Statistics | Physics,57609300000,Martinez V.M.,Tie: Mathematics and Statistics | Physics,True,1.0
23993605100,Contreras-Calderón J.,Biology,57188865977,Gómez-Narváez F.,Biology,True,1.0
23994297000,Pinaroli A.,Medicine and Health,6602833321,Pedrinelli A.,Medicine and Health,True,1.0
23994297000,Pinaroli A.,Medicine and Health,57846530400,Martínez I.C.,Medicine and Health,True,1.0
23994716100,Silva T.S.F.,Biology,36626076000,Luize B.G.,Biology,True,1.0
23994716100,Silva T.S.F.,Biology,24466055600,Siqueira T.,Biology,True,1.0
23995132400,Bari M.R.,Tie: Biology | Chemistry,57278091400,Moghanjougi Z.M.,Tie: Biology | Chemistry,True,1.0
23995926700,Pithon K.,Tie: Biology | Medicine and Health,56532006800,Tambascia R.,Tie: Biology | Medicine and Health,True,1.0
23996091600,Ten Brink T.,Economics and Business,58398410700,Gomes A.D.P.,Economics and Business,True,1.0
23996091600,Ten Brink T.,Economics and Business,55551072400,Pauls R.,Economics and Business,True,1.0
24066550200,Carmona F.,Medicine and Health,7402230221,Pereira A.M.S.,Medicine and Health,True,1.0
24066550200,Carmona F.,Medicine and Health,57200123191,Carlessi P.C.,Medicine and Health,True,1.0
24066866600,Gerola A.P.,Chemistry,57201332013,Bittencourt C.R.,Chemistry,True,1.0
24066866600,Gerola A.P.,Chemistry,57160512800,Demos W.,Chemistry,True,1.0
24066866600,Gerola A.P.,Chemistry,53464349300,Wanderlind E.H.,Chemistry,True,1.0
24066972000,Kubba F.,Medicine and Health,8750771600,Charakida A.,Medicine and Health,True,1.0
24067448600,Roventini A.,Economics and Business,6603808130,Dosi G.,Economics and Business,True,1.0
24067448600,Roventini A.,Economics and Business,55331486100,Freeman R.B.,Economics and Business,True,1.0
24067543500,Muñoz D.,Social Sciences,57217124898,Escudero-Tena A.,Social Sciences,True,1.0
24067543500,Muñoz D.,Social Sciences,57190050399,Sánchez-Alcaraz B.J.,Social Sciences,True,1.0
24068347000,De Toni K.L.G.,Biology,56010010500,Alves M.F.,Biology,True,1.0
24068508200,Al-Remawi M.,Chemistry,8585638100,Abdel-Rahem R.A.,Chemistry,True,1.0
24068508200,Al-Remawi M.,Chemistry,55887814100,Hoffmann H.,Chemistry,True,1.0
24068602700,Barbosa N.P.,Biology,8283972600,Beraldo A.L.,Biology,True,1.0
24068602700,Barbosa N.P.,Biology,57223976572,Neto J.A.G.,Biology,True,1.0
24068602700,Barbosa N.P.,Biology,57223973602,de Meloi A.B.,Biology,True,1.0
24071406700,Padilha J.E.,Engineering,57225205135,Kuritza D.P.,Engineering,True,1.0
24071406700,Padilha J.E.,Engineering,57197858592,Zavarize M.,Engineering,True,1.0
24071406700,Padilha J.E.,Engineering,37099105000,Oliveira D.S.,Engineering,True,1.0
24073182100,André M.R.,Biology,57189686975,Barbier E.,Biology,True,1.0
24073470400,Reimão J.Q.,Chemistry,59505226100,dos Santos G.P.,Chemistry,True,1.0
24074075300,Corrêa T.L.R.,Biology,57576264900,Román E.K.B.,Biology,True,1.0
24074075300,Corrêa T.L.R.,Biology,57576050400,da Silva Cassoli J.,Biology,True,1.0
24075116700,Brighenti F.L.,Tie: Biology | Medicine and Health,57222398531,De Oliveira M.A.C.,Tie: Biology | Medicine and Health,True,1.0
24075116700,Brighenti F.L.,Tie: Biology | Medicine and Health,57222324006,Da C Vegian M.R.,Tie: Biology | Medicine and Health,True,1.0
24075217600,Bernabe-Ortiz A.,Medicine and Health,8610765600,Millett C.,Medicine and Health,True,1.0
24075217600,Bernabe-Ortiz A.,Medicine and Health,57190496503,Hone T.,Medicine and Health,True,1.0
24075217600,Bernabe-Ortiz A.,Medicine and Health,57190068650,Seferidi P.,Medicine and Health,True,1.0
24076111800,Espregueira-Mendes J.,Medicine and Health,7003474676,Neyret P.,Medicine and Health,True,1.0
24079056100,Perissinotto R.,Philosophy and Humanities,58938655800,Portela P.,Philosophy and Humanities,True,1.0
24079056100,Perissinotto R.,Philosophy and Humanities,58937389100,Pedro Henrique P.H.C.,Philosophy and Humanities,True,1.0
24079056100,Perissinotto R.,Philosophy and Humanities,58120202300,de Albuquerque M.C.M.,Philosophy and Humanities,True,1.0
24079550500,Cury V.E.,Social Sciences,57225981920,dos Santos Andrade E.,Social Sciences,True,1.0
24080360700,Gonzalez R.V.D.,Economics and Business,56494489500,de Melo T.M.,Economics and Business,True,1.0
24081239900,Rühle W.,Tie: Physics | Social Sciences,7003412734,Brosson P.,Tie: Physics | Social Sciences,True,1.0
24081239900,Rühle W.,Tie: Physics | Social Sciences,59124875400,Ripper J.E.,Tie: Physics | Social Sciences,True,1.0
24166383700,Candia-Gallardo C.,Biology,58623041900,E Silva A.P.D.,Biology,True,1.0
24166383700,Candia-Gallardo C.,Biology,26324746200,Accacio G.d.M.,Biology,True,1.0
24166383700,Candia-Gallardo C.,Biology,24830106500,Hingst-Zaher E.,Biology,True,1.0
24166501300,Ardila Y.C.,Biology,55263835500,Figueroa J.E.J.,Biology,True,1.0
24166544300,Duarte E.D.,Medicine and Health,58940146500,Felizardo M.J.d.A.,Medicine and Health,True,1.0
24166544300,Duarte E.D.,Medicine and Health,58250839200,Henriques N.L.,Medicine and Health,True,1.0
24166544300,Duarte E.D.,Medicine and Health,56779649900,Macêdo M.M.L.,Medicine and Health,True,1.0
24166544300,Duarte E.D.,Medicine and Health,56771335400,Gesteira E.C.R.,Medicine and Health,True,1.0
24167714500,Ciarli T.,Economics and Business,7201647279,Cowan R.,Economics and Business,True,1.0
24167714500,Ciarli T.,Economics and Business,59951762600,Ito R.,Economics and Business,True,1.0
24167714500,Ciarli T.,Economics and Business,36051811300,Chavarro D.,Economics and Business,True,1.0
24168346800,Gamba-Sánchez D.,Chemistry,55645347300,Quevedo-Acosta Y.,Chemistry,True,1.0
24169190500,Pulcini D.,Biology,6506120084,Griffen B.D.,Biology,True,1.0
24169190500,Pulcini D.,Biology,57486393300,Newsome W.B.,Biology,True,1.0
24169190500,Pulcini D.,Biology,35331232000,Toscano B.J.,Biology,True,1.0
24169249800,Pracucho E.M.,Medicine and Health,56062202100,Zanatto R.M.,Medicine and Health,True,1.0
24169249800,Pracucho E.M.,Medicine and Health,34876407500,de OLIVEIRA J.C.,Medicine and Health,True,1.0
24169949400,Scheffel R.S.,Medicine and Health,7103325566,Hoff A.O.,Medicine and Health,True,1.0
24169949400,Scheffel R.S.,Medicine and Health,59196040600,Ferraz C.,Medicine and Health,True,1.0
24169949400,Scheffel R.S.,Medicine and Health,35485898100,Vaisman F.,Medicine and Health,True,1.0
24170188400,Verano-Braga T.,Biology,6701631599,Steckelings U.M.,Biology,True,1.0
24170188400,Verano-Braga T.,Biology,57222396906,Souza-Silva I.M.,Biology,True,1.0
24170604200,Farah L.G.,Mathematics and Statistics,57202973092,Roudenko S.,Mathematics and Statistics,True,1.0
24170757500,Dutra R.C.,Tie: Biology | Medicine and Health,57298284800,de Almeida M.H.R.,Tie: Biology | Medicine and Health,True,1.0
24170757500,Dutra R.C.,Tie: Biology | Medicine and Health,57297473700,Bortolotto G.D.S.,Tie: Biology | Medicine and Health,True,1.0
24170757500,Dutra R.C.,Tie: Biology | Medicine and Health,54417248900,Felipetti F.A.,Tie: Biology | Medicine and Health,True,1.0
24171699200,Pita G.L.,Engineering,57221955482,da Silva A.H.A.,Engineering,True,1.0
24171799400,Marques da Silva F.V.,Engineering,59179539600,Chebel Labaki L.,Engineering,True,1.0
24171799400,Marques da Silva F.V.,Engineering,59179398100,Andrioli Medinilha-Carvalho T.,Engineering,True,1.0
24173141100,Andrade M.d.G.G.,Medicine and Health,56801113800,Rodriguez-Martín D.,Medicine and Health,True,1.0
24173141100,Andrade M.d.G.G.,Medicine and Health,55000490200,Lemos F.C.S.,Medicine and Health,True,1.0
24173211500,Awoleye O.M.,Tie: Mathematics and Statistics | Medicine and Health | Social Sciences,55386069200,Abegunde A.A.,Tie: Mathematics and Statistics | Medicine and Health | Social Sciences,True,1.0
24173547100,Polettini J.,Medicine and Health,57947886600,Silveira D.A.,Medicine and Health,True,1.0
24173547100,Polettini J.,Medicine and Health,57947886500,Spagnol L.W.,Medicine and Health,True,1.0
24173547100,Polettini J.,Medicine and Health,57947402500,Wegner G.R.M.,Medicine and Health,True,1.0
24174327100,Contreras F.,Geosciences,57618010600,Silva V.,Geosciences,True,1.0
24174903200,Mesías M.,Tie: Biology | Chemistry,6603795525,Seiquer I.,Tie: Biology | Chemistry,True,1.0
24174903200,Mesías M.,Tie: Biology | Chemistry,57393543700,Andrade C.D.,Tie: Biology | Chemistry,True,1.0
24175572500,Hanasilo C.E.H.,Medicine and Health,58622035000,Vitti L.F.R.,Medicine and Health,True,1.0
24175572500,Hanasilo C.E.H.,Medicine and Health,57209929651,Silva C.M.,Medicine and Health,True,1.0
24175733100,Caires R.A.,Biology,57200322376,Conde-Saldaña C.C.,Biology,True,1.0
24175733100,Caires R.A.,Biology,56212887000,Carvalho F.R.,Biology,True,1.0
24178653400,Ferreira J.M.S.,Biology,32667872900,Lins P.M.P.,Biology,True,1.0
24278631600,Hantoute A.,Mathematics and Statistics,6602378267,Aussel D.,Mathematics and Statistics,True,1.0
24278631600,Hantoute A.,Mathematics and Statistics,55897445700,López M.,Mathematics and Statistics,True,1.0
24280193100,Lei Z.,Computer Science,7005648555,Bowyer K.,Computer Science,True,1.0
